Date,Description,Category,Amount,Type,User
2024-08-06 00:00:00,New clothes,Shopping,2837.0,Expense,Mitul
2024-08-06 00:00:00,Online course,Education,1074.0,Expense,Mitul
2024-08-06 00:00:00,Bus fare,Transport,926.0,Expense,Mitul
2024-08-06 00:00:00,Monthly bill,Bills,3722.0,Expense,Mitul
2024-08-06 00:00:00,Bus fare,Transport,540.0,Expense,Mitul
2024-08-06 00:00:00,Online course,Education,2149.0,Expense,Mitul
2024-08-06 00:00:00,Bus fare,Transport,4296.0,Expense,Mitul
2024-08-06 00:00:00,New clothes,Shopping,4593.0,Expense,Mitul
2024-08-06 00:00:00,Movie,Entertainment,1459.0,Expense,Mitul
2024-08-06 00:00:00,Insurance premium,Rent,2549.0,Expense,Mitul
2024-08-06 00:00:00,Bought items,Other,4897.0,Expense,Mitul
2024-08-06 00:00:00,Doctor visit,Healthcare,2759.0,Expense,Mitul
2024-08-06 00:00:00,Online course,Education,3531.0,Expense,Mitul
2024-08-06 00:00:00,Movie,Entertainment,4137.0,Expense,Mitul
2024-08-06 00:00:00,Bought items,Other,2898.0,Expense,Mitul
2024-08-06 00:00:00,Bought items,Other,3757.0,Expense,Mitul
2024-08-06 00:00:00,Maintenance,Other,2932.0,Income,Mitul
2024-08-06 00:00:00,Snacks,Other,2670.0,Expense,Mitul
2024-08-06 00:00:00,Monthly bill,Bills,1957.0,Expense,Mitul
2024-08-06 00:00:00,Bus fare,Transport,3326.0,Expense,Mitul
2024-08-06 00:00:00,Bus fare,Transport,1548.0,Income,Mitul
2024-08-06 00:00:00,Snacks,Other,682.0,Expense,Mitul
2024-08-06 00:00:00,Doctor visit,Healthcare,2611.0,Expense,Mitul
2024-08-06 00:00:00,Bought items,Other,1215.0,Expense,Mitul
2024-08-06 00:00:00,Bus fare,Transport,3241.0,Income,Mitul
2024-08-06 00:00:00,Doctor visit,Healthcare,4220.0,Expense,Mitul
2024-08-06 00:00:00,Insurance premium,Rent,332.0,Expense,Mitul
2024-08-06 00:00:00,New clothes,Shopping,2562.0,Expense,Mitul
2024-08-06 00:00:00,Movie,Entertainment,2467.0,Income,Mitul
2024-08-06 00:00:00,Monthly bill,Bills,861.0,Income,Mitul
2024-08-06 00:00:00,New clothes,Shopping,569.0,Expense,Mitul
2024-08-06 00:00:00,Insurance premium,Rent,2629.0,Expense,Mitul
2024-08-06 00:00:00,Snacks,Other,1284.0,Expense,Mitul
2024-08-06 00:00:00,Bus fare,Transport,627.0,Expense,Mitul
2024-08-06 00:00:00,Movie,Entertainment,4036.0,Expense,Mitul
2024-08-06 00:00:00,Movie,Entertainment,2832.0,Expense,Mitul
2024-08-06 00:00:00,Maintenance,Other,2115.0,Expense,Mitul
2024-08-06 00:00:00,Monthly bill,Bills,4223.0,Income,Mitul
2024-08-06 00:00:00,Bus fare,Transport,695.0,Income,Mitul
2024-08-06 00:00:00,Bought items,Other,4469.0,Expense,Mitul
2024-08-06 00:00:00,Bought items,Other,1779.0,Income,Mitul
2024-08-06 00:00:00,Online course,Education,4334.0,Income,Mitul
2024-08-06 00:00:00,Bought items,Other,3615.0,Expense,Mitul
2024-08-06 00:00:00,Monthly bill,Bills,1693.0,Expense,Mitul
2024-08-06 00:00:00,Movie,Entertainment,1043.0,Income,Mitul
2024-08-06 00:00:00,Monthly bill,Bills,2318.0,Expense,Mitul
2024-08-06 00:00:00,Movie,Entertainment,1114.0,Income,Mitul
2024-08-06 00:00:00,Doctor visit,Healthcare,116.0,Expense,Mitul
2024-08-06 00:00:00,Maintenance,Other,4825.0,Expense,Mitul
2024-08-07 00:00:00,Snacks,Other,4866.0,Expense,Mitul
2024-08-07 00:00:00,Bus fare,Transport,4364.0,Income,Mitul
2024-08-07 00:00:00,Bought items,Other,2312.0,Expense,Mitul
2024-08-07 00:00:00,Maintenance,Other,700.0,Expense,Mitul
2024-08-07 00:00:00,New clothes,Shopping,3496.0,Expense,Mitul
2024-08-07 00:00:00,Doctor visit,Healthcare,282.0,Expense,Mitul
2024-08-07 00:00:00,Doctor visit,Healthcare,236.0,Expense,Mitul
2024-08-07 00:00:00,Bought items,Other,2735.0,Expense,Mitul
2024-08-07 00:00:00,Monthly bill,Bills,3857.0,Income,Mitul
2024-08-07 00:00:00,Insurance premium,Rent,636.0,Expense,Mitul
2024-08-07 00:00:00,Snacks,Other,2510.0,Expense,Mitul
2024-08-07 00:00:00,Snacks,Other,4306.0,Expense,Mitul
2024-08-07 00:00:00,Monthly bill,Bills,1932.0,Expense,Mitul
2024-08-07 00:00:00,Online course,Education,1024.0,Expense,Mitul
2024-08-07 00:00:00,Insurance premium,Rent,2063.0,Expense,Mitul
2024-08-07 00:00:00,Monthly bill,Bills,3099.0,Expense,Mitul
2024-08-07 00:00:00,Maintenance,Other,4241.0,Expense,Mitul
2024-08-07 00:00:00,Movie,Entertainment,1002.0,Expense,Mitul
2024-08-07 00:00:00,Snacks,Other,613.0,Expense,Mitul
2024-08-07 00:00:00,Bought items,Other,4118.0,Expense,Mitul
2024-08-07 00:00:00,Bus fare,Transport,3615.0,Expense,Mitul
2024-08-07 00:00:00,Maintenance,Other,4398.0,Income,Mitul
2024-08-07 00:00:00,Online course,Education,627.0,Expense,Mitul
2024-08-07 00:00:00,Maintenance,Other,1513.0,Expense,Mitul
2024-08-07 00:00:00,Bus fare,Transport,4797.0,Income,Mitul
2024-08-07 00:00:00,Bought items,Other,1996.0,Expense,Mitul
2024-08-07 00:00:00,Bus fare,Transport,2434.0,Expense,Mitul
2024-08-07 00:00:00,Movie,Entertainment,3361.0,Expense,Mitul
2024-08-07 00:00:00,Doctor visit,Healthcare,4594.0,Expense,Mitul
2024-08-07 00:00:00,Doctor visit,Healthcare,4202.0,Expense,Mitul
2024-08-07 00:00:00,Insurance premium,Rent,1365.0,Expense,Mitul
2024-08-07 00:00:00,New clothes,Shopping,789.0,Expense,Mitul
2024-08-07 00:00:00,Bought items,Other,2656.0,Income,Mitul
2024-08-07 00:00:00,Maintenance,Other,2496.0,Expense,Mitul
2024-08-07 00:00:00,Snacks,Other,3880.0,Expense,Mitul
2024-08-07 00:00:00,Bus fare,Transport,927.0,Expense,Mitul
2024-08-07 00:00:00,Maintenance,Other,4393.0,Expense,Mitul
2024-08-07 00:00:00,Maintenance,Other,3653.0,Expense,Mitul
2024-08-07 00:00:00,Insurance premium,Rent,3254.0,Income,Mitul
2024-08-07 00:00:00,New clothes,Shopping,552.0,Expense,Mitul
2024-08-07 00:00:00,Maintenance,Other,4658.0,Expense,Mitul
2024-08-07 00:00:00,Insurance premium,Rent,524.0,Income,Mitul
2024-08-07 00:00:00,Bought items,Other,1384.0,Expense,Mitul
2024-08-07 00:00:00,Snacks,Other,1487.0,Expense,Mitul
2024-08-07 00:00:00,Online course,Education,2015.0,Expense,Mitul
2024-08-07 00:00:00,Monthly bill,Bills,3713.0,Expense,Mitul
2024-08-07 00:00:00,Monthly bill,Bills,2170.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,4457.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,3975.0,Expense,Mitul
2024-08-08 00:00:00,Online course,Education,3966.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,4313.0,Income,Mitul
2024-08-08 00:00:00,Maintenance,Other,3159.0,Expense,Mitul
2024-08-08 00:00:00,Bus fare,Transport,4466.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,1226.0,Expense,Mitul
2024-08-08 00:00:00,Monthly bill,Bills,4280.0,Expense,Mitul
2024-08-08 00:00:00,Snacks,Other,1425.0,Expense,Mitul
2024-08-08 00:00:00,New clothes,Shopping,2362.0,Income,Mitul
2024-08-08 00:00:00,Maintenance,Other,4827.0,Expense,Mitul
2024-08-08 00:00:00,Online course,Education,1996.0,Expense,Mitul
2024-08-08 00:00:00,Online course,Education,1674.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,2766.0,Expense,Mitul
2024-08-08 00:00:00,Online course,Education,279.0,Income,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,1029.0,Expense,Mitul
2024-08-08 00:00:00,Movie,Entertainment,3738.0,Expense,Mitul
2024-08-08 00:00:00,Monthly bill,Bills,544.0,Income,Mitul
2024-08-08 00:00:00,Monthly bill,Bills,3092.0,Expense,Mitul
2024-08-08 00:00:00,Bus fare,Transport,4002.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,1833.0,Income,Mitul
2024-08-08 00:00:00,Snacks,Other,2642.0,Income,Mitul
2024-08-08 00:00:00,Movie,Entertainment,1879.0,Expense,Mitul
2024-08-08 00:00:00,Bus fare,Transport,1176.0,Expense,Mitul
2024-08-08 00:00:00,Insurance premium,Rent,3192.0,Expense,Mitul
2024-08-08 00:00:00,Monthly bill,Bills,1016.0,Expense,Mitul
2024-08-08 00:00:00,Bought items,Other,1018.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,4098.0,Expense,Mitul
2024-08-08 00:00:00,Online course,Education,1671.0,Expense,Mitul
2024-08-08 00:00:00,New clothes,Shopping,830.0,Expense,Mitul
2024-08-08 00:00:00,Bought items,Other,3357.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,392.0,Income,Mitul
2024-08-08 00:00:00,Bus fare,Transport,4667.0,Expense,Mitul
2024-08-08 00:00:00,Snacks,Other,2943.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,323.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,1317.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,4492.0,Expense,Mitul
2024-08-08 00:00:00,Maintenance,Other,3954.0,Expense,Mitul
2024-08-08 00:00:00,Monthly bill,Bills,1330.0,Expense,Mitul
2024-08-08 00:00:00,Bus fare,Transport,4943.0,Expense,Mitul
2024-08-08 00:00:00,Online course,Education,4578.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,3216.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,2005.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,4264.0,Expense,Mitul
2024-08-08 00:00:00,Monthly bill,Bills,2186.0,Expense,Mitul
2024-08-08 00:00:00,Monthly bill,Bills,3438.0,Expense,Mitul
2024-08-08 00:00:00,Bus fare,Transport,2536.0,Income,Mitul
2024-08-08 00:00:00,Insurance premium,Rent,3424.0,Expense,Mitul
2024-08-08 00:00:00,New clothes,Shopping,191.0,Expense,Mitul
2024-08-08 00:00:00,Online course,Education,3997.0,Expense,Mitul
2024-08-08 00:00:00,Bus fare,Transport,4785.0,Expense,Mitul
2024-08-08 00:00:00,Doctor visit,Healthcare,610.0,Expense,Mitul
2024-08-08 00:00:00,Bus fare,Transport,2741.0,Expense,Mitul
2024-08-09 00:00:00,Maintenance,Other,1619.0,Income,Mitul
2024-08-09 00:00:00,Movie,Entertainment,458.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,4339.0,Expense,Mitul
2024-08-09 00:00:00,Maintenance,Other,3500.0,Expense,Mitul
2024-08-09 00:00:00,Movie,Entertainment,1249.0,Expense,Mitul
2024-08-09 00:00:00,Snacks,Other,2529.0,Expense,Mitul
2024-08-09 00:00:00,Snacks,Other,137.0,Expense,Mitul
2024-08-09 00:00:00,Monthly bill,Bills,3251.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,4013.0,Expense,Mitul
2024-08-09 00:00:00,Bought items,Other,2125.0,Expense,Mitul
2024-08-09 00:00:00,New clothes,Shopping,3544.0,Expense,Mitul
2024-08-09 00:00:00,Movie,Entertainment,2039.0,Expense,Mitul
2024-08-09 00:00:00,Maintenance,Other,3018.0,Expense,Mitul
2024-08-09 00:00:00,Doctor visit,Healthcare,496.0,Expense,Mitul
2024-08-09 00:00:00,Monthly bill,Bills,1641.0,Expense,Mitul
2024-08-09 00:00:00,Snacks,Other,1293.0,Income,Mitul
2024-08-09 00:00:00,Movie,Entertainment,1092.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,809.0,Expense,Mitul
2024-08-09 00:00:00,Doctor visit,Healthcare,3741.0,Expense,Mitul
2024-08-09 00:00:00,Bought items,Other,1975.0,Expense,Mitul
2024-08-09 00:00:00,Bus fare,Transport,3524.0,Expense,Mitul
2024-08-09 00:00:00,New clothes,Shopping,2090.0,Expense,Mitul
2024-08-09 00:00:00,Maintenance,Other,2884.0,Expense,Mitul
2024-08-09 00:00:00,Movie,Entertainment,2256.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,3146.0,Expense,Mitul
2024-08-09 00:00:00,Snacks,Other,2099.0,Expense,Mitul
2024-08-09 00:00:00,Monthly bill,Bills,4905.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,989.0,Expense,Mitul
2024-08-09 00:00:00,Insurance premium,Rent,3157.0,Expense,Mitul
2024-08-09 00:00:00,Maintenance,Other,4235.0,Expense,Mitul
2024-08-09 00:00:00,Bus fare,Transport,1131.0,Expense,Mitul
2024-08-09 00:00:00,Movie,Entertainment,2272.0,Income,Mitul
2024-08-09 00:00:00,Doctor visit,Healthcare,1051.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,854.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,4748.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,1590.0,Income,Mitul
2024-08-09 00:00:00,Snacks,Other,2519.0,Expense,Mitul
2024-08-09 00:00:00,Snacks,Other,1086.0,Expense,Mitul
2024-08-09 00:00:00,Maintenance,Other,4859.0,Income,Mitul
2024-08-09 00:00:00,Bought items,Other,3685.0,Expense,Mitul
2024-08-09 00:00:00,Doctor visit,Healthcare,1555.0,Expense,Mitul
2024-08-09 00:00:00,Movie,Entertainment,2627.0,Expense,Mitul
2024-08-09 00:00:00,Doctor visit,Healthcare,4185.0,Expense,Mitul
2024-08-09 00:00:00,Bus fare,Transport,2223.0,Expense,Mitul
2024-08-09 00:00:00,Doctor visit,Healthcare,3916.0,Expense,Mitul
2024-08-09 00:00:00,Monthly bill,Bills,3169.0,Expense,Mitul
2024-08-09 00:00:00,Monthly bill,Bills,4440.0,Expense,Mitul
2024-08-09 00:00:00,Bus fare,Transport,3367.0,Expense,Mitul
2024-08-09 00:00:00,Movie,Entertainment,345.0,Expense,Mitul
2024-08-09 00:00:00,Online course,Education,1229.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,4097.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,3785.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,4975.0,Expense,Mitul
2024-08-10 00:00:00,Movie,Entertainment,1816.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,4616.0,Expense,Mitul
2024-08-10 00:00:00,Maintenance,Other,1501.0,Expense,Mitul
2024-08-10 00:00:00,Insurance premium,Rent,1581.0,Income,Mitul
2024-08-10 00:00:00,New clothes,Shopping,3812.0,Income,Mitul
2024-08-10 00:00:00,Snacks,Other,4340.0,Income,Mitul
2024-08-10 00:00:00,Bus fare,Transport,1238.0,Expense,Mitul
2024-08-10 00:00:00,Movie,Entertainment,2992.0,Expense,Mitul
2024-08-10 00:00:00,Maintenance,Other,1770.0,Expense,Mitul
2024-08-10 00:00:00,Movie,Entertainment,2664.0,Expense,Mitul
2024-08-10 00:00:00,Online course,Education,3706.0,Expense,Mitul
2024-08-10 00:00:00,Snacks,Other,2149.0,Expense,Mitul
2024-08-10 00:00:00,Maintenance,Other,616.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,967.0,Expense,Mitul
2024-08-10 00:00:00,Maintenance,Other,4035.0,Expense,Mitul
2024-08-10 00:00:00,Bought items,Other,2696.0,Expense,Mitul
2024-08-10 00:00:00,Movie,Entertainment,2359.0,Expense,Mitul
2024-08-10 00:00:00,Online course,Education,2288.0,Income,Mitul
2024-08-10 00:00:00,Bus fare,Transport,3438.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,2411.0,Expense,Mitul
2024-08-10 00:00:00,Doctor visit,Healthcare,2101.0,Expense,Mitul
2024-08-10 00:00:00,Bought items,Other,1536.0,Expense,Mitul
2024-08-10 00:00:00,Insurance premium,Rent,4582.0,Income,Mitul
2024-08-10 00:00:00,Insurance premium,Rent,4608.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,2790.0,Expense,Mitul
2024-08-10 00:00:00,Insurance premium,Rent,3570.0,Expense,Mitul
2024-08-10 00:00:00,Doctor visit,Healthcare,3983.0,Expense,Mitul
2024-08-10 00:00:00,Maintenance,Other,2887.0,Expense,Mitul
2024-08-10 00:00:00,Bus fare,Transport,1649.0,Expense,Mitul
2024-08-10 00:00:00,Online course,Education,2183.0,Expense,Mitul
2024-08-10 00:00:00,Maintenance,Other,1169.0,Expense,Mitul
2024-08-10 00:00:00,New clothes,Shopping,3827.0,Income,Mitul
2024-08-10 00:00:00,New clothes,Shopping,2810.0,Expense,Mitul
2024-08-10 00:00:00,Snacks,Other,704.0,Expense,Mitul
2024-08-10 00:00:00,Bought items,Other,2324.0,Income,Mitul
2024-08-10 00:00:00,Bought items,Other,4786.0,Expense,Mitul
2024-08-10 00:00:00,Doctor visit,Healthcare,1977.0,Income,Mitul
2024-08-10 00:00:00,Bus fare,Transport,3941.0,Income,Mitul
2024-08-10 00:00:00,Maintenance,Other,300.0,Expense,Mitul
2024-08-10 00:00:00,Online course,Education,2874.0,Income,Mitul
2024-08-10 00:00:00,Snacks,Other,385.0,Expense,Mitul
2024-08-10 00:00:00,Maintenance,Other,4328.0,Income,Mitul
2024-08-10 00:00:00,Maintenance,Other,1943.0,Income,Mitul
2024-08-11 00:00:00,Maintenance,Other,3524.0,Income,Mitul
2024-08-11 00:00:00,Doctor visit,Healthcare,1463.0,Expense,Mitul
2024-08-11 00:00:00,Snacks,Other,4059.0,Expense,Mitul
2024-08-11 00:00:00,Bus fare,Transport,372.0,Expense,Mitul
2024-08-11 00:00:00,Bus fare,Transport,3867.0,Expense,Mitul
2024-08-11 00:00:00,Bus fare,Transport,3558.0,Expense,Mitul
2024-08-11 00:00:00,New clothes,Shopping,2218.0,Expense,Mitul
2024-08-11 00:00:00,Maintenance,Other,1861.0,Expense,Mitul
2024-08-11 00:00:00,Maintenance,Other,1899.0,Expense,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,3444.0,Expense,Mitul
2024-08-11 00:00:00,Bus fare,Transport,3580.0,Income,Mitul
2024-08-11 00:00:00,Movie,Entertainment,2535.0,Expense,Mitul
2024-08-11 00:00:00,Bought items,Other,2098.0,Expense,Mitul
2024-08-11 00:00:00,Online course,Education,767.0,Expense,Mitul
2024-08-11 00:00:00,Snacks,Other,3298.0,Expense,Mitul
2024-08-11 00:00:00,Bought items,Other,858.0,Income,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,1236.0,Expense,Mitul
2024-08-11 00:00:00,Online course,Education,3865.0,Expense,Mitul
2024-08-11 00:00:00,New clothes,Shopping,1825.0,Expense,Mitul
2024-08-11 00:00:00,Snacks,Other,3196.0,Expense,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,3274.0,Expense,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,819.0,Expense,Mitul
2024-08-11 00:00:00,Doctor visit,Healthcare,3208.0,Expense,Mitul
2024-08-11 00:00:00,Bus fare,Transport,3975.0,Expense,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,2458.0,Expense,Mitul
2024-08-11 00:00:00,Online course,Education,3360.0,Income,Mitul
2024-08-11 00:00:00,Bought items,Other,2988.0,Expense,Mitul
2024-08-11 00:00:00,Online course,Education,1396.0,Expense,Mitul
2024-08-11 00:00:00,Bus fare,Transport,4663.0,Expense,Mitul
2024-08-11 00:00:00,Online course,Education,3018.0,Expense,Mitul
2024-08-11 00:00:00,Online course,Education,3039.0,Expense,Mitul
2024-08-11 00:00:00,New clothes,Shopping,3021.0,Expense,Mitul
2024-08-11 00:00:00,Movie,Entertainment,2243.0,Income,Mitul
2024-08-11 00:00:00,Snacks,Other,681.0,Expense,Mitul
2024-08-11 00:00:00,Bus fare,Transport,177.0,Expense,Mitul
2024-08-11 00:00:00,New clothes,Shopping,3171.0,Expense,Mitul
2024-08-11 00:00:00,Movie,Entertainment,621.0,Expense,Mitul
2024-08-11 00:00:00,Online course,Education,4503.0,Expense,Mitul
2024-08-11 00:00:00,Doctor visit,Healthcare,2008.0,Expense,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,313.0,Expense,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,4340.0,Expense,Mitul
2024-08-11 00:00:00,Insurance premium,Rent,4763.0,Expense,Mitul
2024-08-11 00:00:00,New clothes,Shopping,4464.0,Expense,Mitul
2024-08-11 00:00:00,Doctor visit,Healthcare,2637.0,Expense,Mitul
2024-08-11 00:00:00,Monthly bill,Bills,1980.0,Expense,Mitul
2024-08-12 00:00:00,Movie,Entertainment,4573.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,2862.0,Expense,Mitul
2024-08-12 00:00:00,Online course,Education,3004.0,Expense,Mitul
2024-08-12 00:00:00,Maintenance,Other,4642.0,Expense,Mitul
2024-08-12 00:00:00,Online course,Education,2298.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,2137.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,3156.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,1635.0,Income,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,3291.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,1749.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,2324.0,Expense,Mitul
2024-08-12 00:00:00,Movie,Entertainment,2837.0,Expense,Mitul
2024-08-12 00:00:00,Movie,Entertainment,2911.0,Expense,Mitul
2024-08-12 00:00:00,Online course,Education,914.0,Expense,Mitul
2024-08-12 00:00:00,Monthly bill,Bills,960.0,Expense,Mitul
2024-08-12 00:00:00,Bus fare,Transport,3860.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,3209.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,2667.0,Expense,Mitul
2024-08-12 00:00:00,Maintenance,Other,2651.0,Expense,Mitul
2024-08-12 00:00:00,Maintenance,Other,3577.0,Expense,Mitul
2024-08-12 00:00:00,Movie,Entertainment,975.0,Expense,Mitul
2024-08-12 00:00:00,Bus fare,Transport,3562.0,Income,Mitul
2024-08-12 00:00:00,New clothes,Shopping,3954.0,Expense,Mitul
2024-08-12 00:00:00,Maintenance,Other,4790.0,Income,Mitul
2024-08-12 00:00:00,New clothes,Shopping,3324.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,4217.0,Expense,Mitul
2024-08-12 00:00:00,Bus fare,Transport,215.0,Expense,Mitul
2024-08-12 00:00:00,Maintenance,Other,1848.0,Expense,Mitul
2024-08-12 00:00:00,Bought items,Other,2686.0,Expense,Mitul
2024-08-12 00:00:00,Bought items,Other,3339.0,Expense,Mitul
2024-08-12 00:00:00,Monthly bill,Bills,1097.0,Income,Mitul
2024-08-12 00:00:00,Bus fare,Transport,4604.0,Expense,Mitul
2024-08-12 00:00:00,Snacks,Other,1635.0,Expense,Mitul
2024-08-12 00:00:00,Bought items,Other,915.0,Income,Mitul
2024-08-12 00:00:00,Online course,Education,4165.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,3816.0,Expense,Mitul
2024-08-12 00:00:00,Online course,Education,2652.0,Expense,Mitul
2024-08-12 00:00:00,Maintenance,Other,1819.0,Expense,Mitul
2024-08-12 00:00:00,Monthly bill,Bills,4081.0,Expense,Mitul
2024-08-12 00:00:00,Movie,Entertainment,1443.0,Expense,Mitul
2024-08-12 00:00:00,Bought items,Other,1542.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,4440.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,4393.0,Expense,Mitul
2024-08-12 00:00:00,Doctor visit,Healthcare,1999.0,Expense,Mitul
2024-08-12 00:00:00,New clothes,Shopping,949.0,Expense,Mitul
2024-08-12 00:00:00,Maintenance,Other,4941.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,1116.0,Expense,Mitul
2024-08-12 00:00:00,Monthly bill,Bills,925.0,Expense,Mitul
2024-08-12 00:00:00,Bought items,Other,2748.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,2071.0,Income,Mitul
2024-08-12 00:00:00,Movie,Entertainment,4963.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,521.0,Expense,Mitul
2024-08-12 00:00:00,Bus fare,Transport,4676.0,Expense,Mitul
2024-08-12 00:00:00,Insurance premium,Rent,1238.0,Expense,Mitul
2024-08-12 00:00:00,Monthly bill,Bills,789.0,Expense,Mitul
2024-08-13 00:00:00,Bought items,Other,4833.0,Expense,Mitul
2024-08-13 00:00:00,New clothes,Shopping,1859.0,Expense,Mitul
2024-08-13 00:00:00,New clothes,Shopping,2493.0,Expense,Mitul
2024-08-13 00:00:00,Bus fare,Transport,4893.0,Expense,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,1618.0,Expense,Mitul
2024-08-13 00:00:00,Maintenance,Other,1729.0,Income,Mitul
2024-08-13 00:00:00,Movie,Entertainment,4004.0,Expense,Mitul
2024-08-13 00:00:00,Maintenance,Other,3063.0,Expense,Mitul
2024-08-13 00:00:00,Maintenance,Other,3162.0,Expense,Mitul
2024-08-13 00:00:00,Maintenance,Other,1484.0,Expense,Mitul
2024-08-13 00:00:00,Maintenance,Other,3721.0,Expense,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,1607.0,Expense,Mitul
2024-08-13 00:00:00,Online course,Education,2092.0,Expense,Mitul
2024-08-13 00:00:00,Insurance premium,Rent,4911.0,Expense,Mitul
2024-08-13 00:00:00,Snacks,Other,1432.0,Expense,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,4104.0,Expense,Mitul
2024-08-13 00:00:00,Movie,Entertainment,1872.0,Expense,Mitul
2024-08-13 00:00:00,New clothes,Shopping,3140.0,Expense,Mitul
2024-08-13 00:00:00,Insurance premium,Rent,1400.0,Income,Mitul
2024-08-13 00:00:00,New clothes,Shopping,2457.0,Expense,Mitul
2024-08-13 00:00:00,Snacks,Other,3915.0,Expense,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,3480.0,Income,Mitul
2024-08-13 00:00:00,Insurance premium,Rent,2215.0,Income,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,2612.0,Expense,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,3719.0,Expense,Mitul
2024-08-13 00:00:00,New clothes,Shopping,438.0,Income,Mitul
2024-08-13 00:00:00,Bought items,Other,3393.0,Expense,Mitul
2024-08-13 00:00:00,Insurance premium,Rent,904.0,Expense,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,4637.0,Expense,Mitul
2024-08-13 00:00:00,Snacks,Other,961.0,Expense,Mitul
2024-08-13 00:00:00,Doctor visit,Healthcare,3414.0,Expense,Mitul
2024-08-13 00:00:00,Insurance premium,Rent,1023.0,Expense,Mitul
2024-08-13 00:00:00,Doctor visit,Healthcare,465.0,Income,Mitul
2024-08-13 00:00:00,Snacks,Other,490.0,Expense,Mitul
2024-08-13 00:00:00,Doctor visit,Healthcare,4934.0,Expense,Mitul
2024-08-13 00:00:00,Bus fare,Transport,3349.0,Expense,Mitul
2024-08-13 00:00:00,Monthly bill,Bills,1997.0,Expense,Mitul
2024-08-13 00:00:00,Doctor visit,Healthcare,3360.0,Expense,Mitul
